"Idx","Name","Stdmode","Shape","Weight","CharLooks","Anicount","Source","Reserved","Throw","Looks","DuraMax","Ac","Ac2","Mac_Type","Mac","Mac2","Dc","Dc2","Sac","Sac2","Mc_Type","Mc","Mc2","Func_Type","Func","Amulet","Need","NeedLevel","Price","Stock","OrgName"
"181","生命项链","20","0","1","0","0","0","0","0","854","6000","0","0","0","0","0","0","0","0","0","1","1","5","0","0","0","2","25","20000","5","王者软件"
"182","力量戒指","22","0","3","0","0","0","0","0","535","7000","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","29","15000","5","王者软件"
"183","心灵手镯","26","0","2","0","0","0","0","0","682","6000","0","0","0","0","0","0","0","0","0","2","1","3","0","0","0","0","0","30000","5","王者软件"
"184","黑铁头盔","15","0","20","6","0","0","0","0","374","10000","3","8","0","3","7","0","0","0","0","0","0","0","0","0","0","0","0","30000","5","王者软件"
"185","烈火剑法","51","0","1","0","0","0","0","0","304","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","5","王者软件"
"186","野蛮冲撞","51","0","1","0","0","0","0","0","304","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","5","王者软件"
"187","心灵启示","3","12","1","0","0","0","0","0","84","0","0","0","0","0","30","5","0","0","0","0","5","0","0","0","0","0","0","100","5","王者软件"
"188","群体治愈术","51","2","1","0","0","0","0","0","304","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1000","5","王者软件"
"189","召唤神兽","51","2","1","0","0","0","0","0","304","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1000","5","王者软件"
"190","魔法盾","51","1","1","0","0","0","0","0","304","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1000","5","王者软件"
"191","圣言术","51","1","1","0","0","0","0","0","304","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1000","5","王者软件"
"192","冰咆哮","51","1","1","0","0","0","0","0","304","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1000","5","王者软件"
"193","金创药（大）包","31","100","16","0","0","0","0","0","245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2900","5","王者软件"
"194","魔法药（大）包","31","101","10","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2900","5","王者软件"
"195","强效太阳水","0","1","1","0","0","0","0","3","21","0","110","0","0","180","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","5","王者软件"
"196","骰子","45","6","1","0","0","0","0","0","140","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3000","5","王者软件"
"197","木料","45","2","1","0","0","0","0","0","305","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","500","5","王者软件"
"198","黑铁","43","0","4","0","0","0","0","0","214","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","5","王者软件"
"199","彩卷","3","11","1","0","0","0","0","3","192","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","455","5","王者软件"
"200","祝福道士头盔","15","0","8","2","0","0","0","0","372","8000","2","4","0","2","7","0","0","0","0","0","0","0","0","0","0","0","137","18000","5","王者软件"
"201","韩服（男）","99","0","1","0","0","0","0","0","1211","20000","0","0","0","0","0","0","0","0","0","2","3","6","0","0","0","0","10","30000","5","王者软件"
"202","韩服（女）","99","0","1","0","0","0","0","0","534","20000","0","0","0","1","5","2","3","0","0","0","0","4","0","0","0","0","10","30000","5","王者软件"
"203","体验怨恨项链（暗黑）","99","0","2","0","0","0","0","0","815","3000","0","0","0","0","0","0","0","0","0","2","3","7","0","0","0","0","10","10000","5","王者软件"
"204","命运之刃","5","13","47","0","0","0","0","0","1067","24000","0","2","0","0","0","9","20","0","0","0","0","0","2","2","0","0","29","15000","5","王者软件"
"205","屠龙","6","4","100","0","0","0","0","0","1070","36000","0","0","0","0","0","2","46","0","0","0","0","0","0","0","0","0","0","80000","5","王者软件"
"206","骨玉权杖","6","17","15","0","0","0","0","0","1084","17000","0","0","0","0","0","6","17","0","0","1","4","10","0","0","0","0","138","40000","5","王者软件"
"207","龙纹剑","5","20","37","0","0","0","0","0","1104","26000","0","3","0","0","0","9","24","0","0","2","4","12","5","5","0","0","0","80000","5","王者软件"
"208","嗜魂法杖","6","3","16","0","0","0","0","0","1085","19000","0","0","0","0","0","6","20","0","0","1","6","11","1","4","0","0","0","80000","5","王者软件"
"209","火把","30","0","3","0","0","0","0","0","291","20000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","500","5","王者软件"
"210","体验怨恨项链（幻影）","99","0","2","0","0","0","0","0","815","3000","0","0","0","0","0","0","0","0","0","2","3","7","0","0","0","0","10","10000","5","王者软件"
"211","鹿茸","0","1","1","0","0","0","0","0","71","1","200","0","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","100","5","王者软件"
"212","命运之书","58","0","1","0","0","0","0","0","304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"213","紫碧螺","22","0","1","0","0","0","0","0","514","4000","0","0","0","0","0","0","0","0","0","1","0","5","0","0","0","0","27","10000","5","王者软件"
"214","泰坦戒指","22","0","2","0","0","0","0","0","494","5000","0","0","0","0","0","0","0","0","0","2","0","5","0","0","0","0","27","10000","5","王者软件"
"215","幽灵手套","26","0","5","0","0","0","0","0","641","10000","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","15000","5","王者软件"
"216","阎罗手套","26","0","10","0","0","0","0","0","643","10000","1","8","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","30000","5","王者软件"
"217","龙之手镯","26","0","1","0","0","0","0","0","702","5000","0","0","0","0","0","0","0","0","0","1","1","3","0","0","0","0","0","30000","5","王者软件"
"218","天珠项链","20","0","1","0","0","0","0","0","833","7000","0","0","0","0","0","0","0","0","0","2","1","5","0","0","0","3","22","20000","5","王者软件"
"219","幽灵项链","20","0","1","0","0","0","0","0","813","9000","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","27","20000","5","王者软件"
"220","米糕","0","1","1","0","0","0","0","3","92","1","200","0","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","100","5","王者软件"
"221","金条","47","0","10","0","0","0","0","0","125","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100000","5","王者软件"
"222","鹿血","0","2","1","0","0","0","0","3","32","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","5","王者软件"
"223","神秘戒指","22","130","1","0","0","0","0","0","740","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","5000","5","王者软件"
"224","神秘腰带","26","131","1","0","0","0","0","0","702","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","5000","5","王者软件"
"225","神秘头盔","15","132","10","7","0","0","0","0","410","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","5000","5","王者软件"
"226","神水","0","2","1","0","0","0","0","3","64","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","5","王者软件"
"227","蓝包","58","0","1","0","0","0","0","1","132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"228","红包","58","0","1","0","0","0","0","0","133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"229","绿包","58","0","1","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"230","人参","0","1","1","0","0","0","0","3","70","1","200","0","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","100","5","王者软件"
"231","馒头","0","1","1","0","0","0","0","3","91","1","200","0","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","100","5","王者软件"
"232","莲花宝镜（暗黑）","20","0","1","0","0","0","0","0","817","7000","0","0","0","0","0","0","0","0","0","2","0","1","6","3","0","0","25","15000","5","王者软件"
"233","莲花宝镜（幻影）","20","0","1","0","0","0","0","0","817","7000","0","0","0","0","0","0","0","0","0","2","0","1","7","3","0","0","25","15000","5","王者软件"
"234","五色项链（火）","20","0","1","0","0","0","0","0","913","6000","0","0","0","0","0","0","0","0","0","1","0","1","1","2","0","0","20","9000","5","王者软件"
"235","五色项链（冰）","20","0","1","0","0","0","0","0","913","6000","0","0","0","0","0","0","0","0","0","1","0","1","2","2","0","0","20","9000","5","王者软件"
"236","五色项链（雷）","20","0","1","0","0","0","0","0","913","6000","0","0","0","0","0","0","0","0","0","1","0","1","3","2","0","0","20","9000","5","王者软件"
"237","五色项链（风）","20","0","1","0","0","0","0","0","913","6000","0","0","0","0","0","0","0","0","0","1","0","1","4","2","0","0","20","9000","5","王者软件"
"238","介绍信","46","1","1","0","0","0","0","0","173","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","5","王者软件"
"239","红苹果","3","12","1","0","0","0","0","0","86","0","60","2","0","60","60","2","0","0","0","0","2","0","0","0","0","0","0","100","5","王者软件"
"240","筹码","46","1","2","0","0","0","0","3","302","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","5","王者软件"
"241","特殊药水","0","1","1","0","0","0","0","3","40","1","20","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","100","5","王者软件"
"242","万年雪霜","0","1","1","0","0","0","0","3","70","1","190","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","5","王者软件"
"243","金创药（小）包","31","102","4","0","0","0","0","0","243","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","680","5","王者软件"
"244","魔法药（小）包","31","103","4","0","0","0","0","0","253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","680","5","王者软件"
"245","金创药（中）包","31","104","10","0","0","0","0","0","244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1520","5","王者软件"
"246","魔法药（中）包","31","105","4","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1520","5","王者软件"
"247","地牢逃脱卷包","31","106","6","0","0","0","0","0","266","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","800","5","王者软件"
"248","随机传送卷包","31","107","6","0","0","0","0","0","265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","800","5","王者软件"
"249","回城卷包","31","108","6","0","0","0","0","0","267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3200","5","王者软件"
"250","行会回城卷包","31","109","6","0","0","0","0","0","264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6200","5","王者软件"
"251","筹码包","31","110","12","0","0","0","0","0","270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6200","5","王者软件"
"252","参加活动卷","58","0","1","0","0","0","0","0","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","王者软件"
"253","水饺","0","1","1","0","0","0","0","3","94","1","120","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","100","5","王者软件"
"254","攻击神水（小）","3","12","3","0","0","0","0","3","84","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","1000","5","王者软件"
"255","自然神水（小）","3","12","3","0","0","0","0","3","82","0","0","0","0","0","5","0","0","0","0","1","3","0","0","0","0","0","0","1000","5","王者软件"
"256","灵魂神水（小）","3","12","3","0","0","0","0","3","81","0","0","0","0","0","5","0","0","0","0","2","3","0","0","0","0","0","0","1000","5","王者软件"
"257","疾风神水（小）","3","12","3","0","0","0","0","3","80","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1000","5","王者软件"
"258","体力强效神水（小）","3","12","3","0","0","0","0","3","85","0","50","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1000","5","王者软件"
"259","魔法强效神水（小）","3","12","3","0","0","0","0","3","83","0","0","0","0","50","5","0","0","0","0","0","0","0","0","0","0","0","0","1000","5","王者软件"
"260","金条包","47","0","50","0","0","0","0","0","126","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100000","5","王者软件"
"261","金盒","47","0","100","0","0","0","0","0","127","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100000","5","王者软件"
"262","攻击神水（中）","3","12","5","0","0","0","0","3","84","0","0","0","0","0","10","8","0","0","0","0","0","0","0","0","0","0","0","20000","5","王者软件"
"263","自然神水（中）","3","12","5","0","0","0","0","3","82","0","0","0","0","0","10","0","0","0","0","1","6","0","0","0","0","0","0","20000","5","王者软件"
"264","灵魂神水（中）","3","12","5","0","0","0","0","3","81","0","0","0","0","0","10","0","0","0","0","2","6","0","0","0","0","0","0","20000","5","王者软件"
"265","疾风神水（中）","3","12","5","0","0","0","0","3","80","0","0","2","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","20000","5","王者软件"
"266","体力强效神水（中）","3","12","5","0","0","0","0","3","85","0","80","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","20000","5","王者软件"
"267","魔力强效神水（中）","3","12","5","0","0","0","0","3","83","0","0","0","0","80","10","0","0","0","0","0","0","0","0","0","0","0","0","20000","5","王者软件"
"268","攻击神水（大）","3","12","9","0","0","0","0","3","84","0","0","0","0","0","20","12","0","0","0","0","0","0","0","0","0","0","0","100000","5","王者软件"
"269","自然神水（大）","3","12","9","0","0","0","0","3","82","0","0","0","0","0","20","0","0","0","0","1","10","0","0","0","0","0","0","100000","5","王者软件"
"270","灵魂神水（大）","3","12","9","0","0","0","0","3","81","0","0","0","0","0","20","0","0","0","0","2","10","0","0","0","0","0","0","100000","5","王者软件"
"271","体力强效神水（大）","3","12","9","0","0","0","0","3","85","0","120","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","100000","5","王者软件"
"272","魔力强效神水（大）","3","12","9","0","0","0","0","3","83","0","0","0","0","120","20","0","0","0","0","0","0","0","0","0","0","0","0","100000","5","王者软件"
"273","攻击神水（特）","3","12","13","0","0","0","0","3","84","0","0","0","0","0","30","17","0","0","0","0","0","0","0","0","0","0","0","20000","5","王者软件"
"274","自然神水（特）","3","12","13","0","0","0","0","3","82","0","0","0","0","0","30","0","0","0","0","1","15","0","0","0","0","0","0","20000","5","王者软件"
